model,dataset,seq_len,pred_len,status,mse,mae,mape,rmse,param_count,forward_active_param_count,inactive_registered_param_count,real_scalar_equivalent,fp32_model_mib,parameter_source,seed,train_seconds,test_elapsed_seconds,inference_seconds,forward_ms_per_sample,test_peak_gpu_mem_mb,source_type,protocol,source_path,published_reference_mse,published_reference_source,notes
PhaseFormer,ETTh1,96,96,ok,0.37920286420944777,0.3911828108976939,9.071858123488898,0.6157944983591911,1500,,,1500,0.005722046,seed2026_audited_param_count,2026,153.198322057724,,2.116771697998047,0.22384371677258083,33.95263671875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l3_d4_h1_r8; completion_0716v2_locked_profile.
PhaseFormer,ETTm1,720,192,ok,0.324119122011441,0.36051558824815566,2.2097781602522035,0.5693146072352623,3702,,,3702,0.014122009,seed2026_audited_param_count,2026,507.6018509864807,,4.068242788314819,0.12383200990992033,35.94140625,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l2_d8_h1_r8; completion_0716v2_locked_profile.
PhaseFormer,ETTm1,720,336,ok,0.35953996713265846,0.3813702611680565,2.310427062555158,0.5996165167276986,1806,,,1806,0.006889343,seed2026_audited_param_count,2026,226.13648223876953,,3.8102948665618896,0.09202516620464966,35.81201171875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l1_d8_h1_r8; completion_0716v2_locked_profile.
PhaseFormer,ETTm1,720,720,ok,0.41194357698596507,0.41101613942179704,2.4606833925650426,0.6418283080279064,3900,,,3900,0.014877319,seed2026_audited_param_count,2026,363.35109663009644,,3.978654384613037,0.1242414535258323,37.26318359375,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l2_d8_h1_r8; completion_0716v2_locked_profile.
PhaseFormer,ETTm2,720,96,ok,0.17398087677521226,0.2632271891138953,1.047368731186023,0.41711014945121183,3666,,,3666,0.013984680,seed2026_audited_param_count,2026,228.82841086387634,,4.177942991256714,0.12913987860266993,35.701171875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l2_d8_h1_r8; completion_0716v2_locked_profile.
PhaseFormer,ETTm2,720,192,ok,0.22160574427523363,0.29362745895420284,1.1417993948818566,0.4707501930697784,1752,,,1752,0.006683350,seed2026_audited_param_count,2026,298.2115845680237,,3.56636905670166,0.08485158972796626,35.45166015625,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l1_d8_h1_r8; completion_0716v2_locked_profile.
PhaseFormer,ETTm2,720,336,ok,0.27044478302063685,0.32573638202474164,1.2411088304902997,0.5200430588140148,1806,,,1806,0.006889343,seed2026_audited_param_count,2026,210.77352023124695,,3.1576590538024902,0.07978225781067716,35.81201171875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l1_d8_h1_r8; completion_0716v2_locked_profile.
PhaseFormer,ETTm2,720,720,ok,0.35522407669980327,0.38078972317426246,1.4289979117142393,0.5960067757163532,1950,,,1950,0.007438660,seed2026_audited_param_count,2026,195.9529252052307,,3.69698166847229,0.0863383345465825,36.7734375,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l1_d8_h1_r8; completion_0716v2_locked_profile.
PhaseFormer,weather,720,96,ok,0.14770661322495673,0.1919446193285254,11.298407926638367,0.38432618076961234,5616,,,5616,0.021423340,seed2026_audited_param_count,2026,622.0823605060577,,2.807739496231079,0.17079082152958977,40.45166015625,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l3_d8_h1_r8; locked_0713v1_0716v1_reproduction_profile.
PhaseFormer,weather,720,192,ok,0.19423296628738462,0.23888019506888716,12.458178418595658,0.44071869291803883,3702,,,3702,0.014122009,seed2026_audited_param_count,2026,219.88375616073608,,1.9943373203277588,0.10182944442530548,41.083984375,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l2_d8_h1_r8; locked_0713v1_0716v1_reproduction_profile.
PhaseFormer,weather,720,336,ok,0.24393522620636165,0.2798689333543606,12.670410893014981,0.49389799170108156,3756,,,3756,0.014328003,seed2026_audited_param_count,2026,286.85666131973267,,2.099443197250366,0.10472552600693284,42.0595703125,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l2_d8_h1_r8; locked_0713v1_0716v1_reproduction_profile.
PhaseFormer,weather,720,720,ok,0.3140812773179363,0.3306505031931593,14.858612315160794,0.5604295471492704,3900,,,3900,0.014877319,seed2026_audited_param_count,2026,273.6997916698456,,2.3513875007629395,0.12087055355181933,44.81005859375,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l2_d8_h1_r8; locked_0713v1_0716v1_reproduction_profile.
PhaseFormer,electricity,720,96,ok,0.1295508252879051,0.2215672930333046,2.2131108088205322,0.35993169530885316,3666,,,3666,0.013984680,seed2026_audited_param_count,2026,635.2609875202179,,2.893965244293213,0.17817974602104872,154.9326171875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l2_d8_h1_r8; locked_0713v1_0716v1_reproduction_profile.
PhaseFormer,electricity,720,192,ok,0.14507811945036367,0.23447125604167182,2.4474510237202853,0.3808912173447475,273160,,,273160,1.042022705,seed2026_audited_param_count,2026,533.4228136539459,,3.6223363876342773,0.2759946731072504,828.255859375,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l1_d128_h4_r4; locked_0713v1_0716v1_reproduction_profile.
PhaseFormer,electricity,720,336,ok,0.16677378918432337,0.25915032646171965,2.4579639926866625,0.4083794671433952,3756,,,3756,0.014328003,seed2026_audited_param_count,2026,541.0984275341034,,3.6621527671813965,0.19457810107490928,179.4716796875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l2_d8_h1_r8; locked_0713v1_0716v1_reproduction_profile.
PhaseFormer,electricity,720,720,ok,0.19833727028038967,0.2842105251104907,2.923275744066816,0.44535072727052966,275998,,,275998,1.052848816,seed2026_audited_param_count,2026,556.8152918815613,,5.069611549377441,0.31970073085973943,878.75390625,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l1_d128_h4_r4; locked_0713v1_0716v1_reproduction_profile.
PhaseFormer,traffic,720,96,ok,0.35876341035422427,0.2315320857737469,2.082880170501958,0.5989686221783443,37154,,,37154,0.141731262,seed2026_audited_param_count,2026,1168.9642660617828,,9.128834009170532,0.6391635411007616,208.63427734375,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l2_d32_h8_r1; completion_0716v2_locked_profile.
PhaseFormer,traffic,720,192,ok,0.3783568291931283,0.23962362026147044,2.1538137848973045,0.6151071688682618,273160,,,273160,1.042022705,seed2026_audited_param_count,2026,1091.7487559318542,,9.412981271743774,0.7151326465626512,567.81982421875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l1_d128_h4_r4; completion_0716v2_locked_profile.
PhaseFormer,traffic,720,336,ok,0.4010261837749131,0.2485245633113099,2.279526928556775,0.633266281886943,273934,,,273934,1.044975281,seed2026_audited_param_count,2026,1399.2577250003815,,10.284100532531738,0.7328549589839372,576.66748046875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l1_d128_h4_r4; completion_0716v2_locked_profile.
PhaseFormer,traffic,720,720,ok,0.4359831533150258,0.2723011468248753,2.3683829542995767,0.6602902038611703,275998,,,275998,1.052848816,seed2026_audited_param_count,2026,831.3917922973633,,10.165746212005615,0.730829642117294,601.87451171875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p24_l1_d128_h4_r4; completion_0716v2_locked_profile.
PhaseFormer,PEMS03,720,12,ok,0.06652964096038091,0.17147965580465188,1.281192407542895,0.25793340411893323,4197,,,4197,0.016010284,seed2026_audited_param_count,2026,822.0620083808899,,6.261484861373901,0.2639342670041327,79.70458984375,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS03,720,24,ok,0.08683337573537672,0.19582795935684388,1.449835743419818,0.2946750341229754,4206,,,4206,0.016044617,seed2026_audited_param_count,2026,816.9980247020721,,6.338745832443237,0.24795357736326246,80.35986328125,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS03,720,48,ok,0.11919992141659402,0.22684816599110985,1.6248498530488147,0.3452534162272606,4224,,,4224,0.016113281,seed2026_audited_param_count,2026,814.878645658493,,6.346717119216919,0.25716206272751124,81.6728515625,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS03,720,96,ok,0.15185633679835325,0.25586147628965245,1.8126046477933486,0.3896874860684562,4260,,,4260,0.016250610,seed2026_audited_param_count,2026,825.0760247707367,,5.424255132675171,0.20681381222712883,84.89599609375,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS04,720,12,ok,0.08228940076559883,0.19195663561216222,1.4434959126426823,0.2868612918565327,4197,,,4197,0.016010284,seed2026_audited_param_count,2026,489.03592896461487,,4.163854598999023,0.2681325110165523,72.86279296875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS04,720,24,ok,0.10390348440443314,0.21717501293101976,1.7118061629431975,0.3223406341193011,4206,,,4206,0.016044617,seed2026_audited_param_count,2026,484.4529688358307,,4.210967540740967,0.264920916494534,73.42529296875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS04,720,48,ok,0.13463448487522997,0.24890056260201637,1.975845123910499,0.3669257211960344,4224,,,4224,0.016113281,seed2026_audited_param_count,2026,424.34630608558655,,4.244788646697998,0.28109805874997024,74.55029296875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS04,720,96,ok,0.1710741952302692,0.2814040935049995,2.2441282111077228,0.4136111642959716,4260,,,4260,0.016250610,seed2026_audited_param_count,2026,494.7218699455261,,4.245839595794678,0.27241670899142495,76.80322265625,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS07,720,12,ok,0.06137122389845094,0.1632027446051431,1.568331953727144,0.24773216161502112,4197,,,4197,0.016010284,seed2026_audited_param_count,2026,1824.867925643921,,12.796185731887817,0.4624513087338443,91.283203125,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS07,720,24,ok,0.07799832035907042,0.18538934053431494,1.6986342573258566,0.2792817938195586,4206,,,4206,0.016044617,seed2026_audited_param_count,2026,1803.642591714859,,12.115575790405273,0.4240037540606445,92.091796875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS07,720,48,ok,0.10504357471723748,0.21676308700573502,2.0361673034309913,0.3241042651944548,4224,,,4224,0.016113281,seed2026_audited_param_count,2026,1889.2584762573242,,12.720814228057861,0.4562275935950652,93.708984375,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS07,720,96,ok,0.1359444692535503,0.24706098513597466,2.263769983891379,0.36870648116564253,4260,,,4260,0.016250610,seed2026_audited_param_count,2026,1934.7261407375336,,12.84001636505127,0.44015402520815766,96.943359375,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS08,720,12,ok,0.08854422530648585,0.18727038286214234,1.5419506429306713,0.29756381719974934,4197,,,4197,0.016010284,seed2026_audited_param_count,2026,434.4157693386078,,3.2856900691986084,0.2320634309981369,54.6748046875,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS08,720,24,ok,0.12341773348681798,0.2125907881410852,1.683539197491693,0.3513086014984802,4206,,,4206,0.016044617,seed2026_audited_param_count,2026,428.1037759780884,,3.87345552444458,0.2653061278338157,54.98583984375,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS08,720,48,ok,0.19526975315147704,0.24798349840917364,1.9240408059315481,0.4418933730567557,4224,,,4224,0.016113281,seed2026_audited_param_count,2026,423.6339211463928,,3.6423919200897217,0.2737201526102998,55.6103515625,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
PhaseFormer,PEMS08,720,96,ok,0.2978878199430005,0.2853392746408151,2.197813998567538,0.5457910039044254,4260,,,4260,0.016250610,seed2026_audited_param_count,2026,371.7403049468994,,3.7193121910095215,0.2611612472103124,56.85986328125,local_phaseformer_seed2026_strict,validation-selected checkpoint; one deferred held-out test; sample-weighted streaming metrics,PHASEFORMER_SEED2026_FULL_0722V1_RESULTS.csv,,,Frozen historical PhaseFormer profile phase_p12_l2_d8_h1_r8; completion_0716v2_pems_extension_period12.
